 self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess
67500.0,67500.0,67500.0
569.0,569.0,569.0
710.0,710.0,710.0
1100.0,5500.0,2833.33333333
18100.0,18100.0,18100.0
1500.0,1500.0,1500.0
1400.0,1400.0,1400.0
4100.0,4100.0,4100.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
940.0,940.0,940.0
4400.0,12300.0,8350.0
1500.0,1500.0,1500.0
2500.0,2500.0,2500.0
0.0,0.0,0.0
0.0,0.0,0.0
2800.0,2800.0,2800.0
1900.0,22100.0,12000.0
1500.0,9400.0,5450.0
497.0,10000.0,5248.5
2200.0,9900.0,6050.0
5100.0,5100.0,5100.0
9400.0,9400.0,9400.0
1000.0,13300.0,5800.0
2000.0,2000.0,2000.0
4700.0,9400.0,7050.0
602.0,10600.0,3142.42857143
2500.0,9900.0,5850.0
1300.0,13300.0,7283.33333333
2100.0,2100.0,2100.0
2100.0,2100.0,2100.0
589.0,4300.0,2444.5
783.0,9400.0,3563.83333333
2900.0,17500.0,9933.33333333
0.0,0.0,0.0
1100.0,17500.0,6675.0
1100.0,4700.0,2366.66666667
783.0,4500.0,2270.75
2900.0,13300.0,8020.0
0.0,0.0,0.0
0.0,0.0,0.0
53200.0,53200.0,53200.0
890.0,978.0,934.0
0.0,0.0,0.0
1900.0,18900.0,10400.0
2000.0,2300.0,2150.0
979.0,26200.0,9386.0
143100.0,143100.0,143100.0
8300.0,8300.0,8300.0
590.0,1200.0,946.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
5600.0,5600.0,5600.0
904.0,10600.0,4601.33333333
2900.0,53200.0,21533.3333333
1000.0,1000.0,1000.0
0.0,0.0,0.0
1500.0,25300.0,10800.0
1200.0,1400.0,1300.0
878.0,878.0,878.0
1900.0,15000.0,6266.66666667
1500.0,2900.0,2233.33333333
1100.0,1100.0,1100.0
8400.0,14000.0,11200.0
12800.0,12800.0,12800.0
0.0,0.0,0.0
7900.0,7900.0,7900.0
2400.0,17300.0,10066.6666667
2900.0,13300.0,8000.0
3300.0,13300.0,8300.0
1600.0,5700.0,3620.0
851.0,1200.0,1025.5
0.0,0.0,0.0
706.0,10000.0,4301.5
2100.0,8100.0,6100.0
902.0,984.0,943.0
1200.0,5500.0,2960.0
1200.0,1200.0,1200.0
544.0,4300.0,2049.0
1500.0,1500.0,1500.0
2300.0,2300.0,2300.0
989.0,989.0,989.0
2200.0,4500.0,3350.0
1300.0,6100.0,3433.33333333
0.0,0.0,0.0
2400.0,4800.0,3600.0
0.0,0.0,0.0
984.0,1600.0,1292.0
544.0,1600.0,1045.33333333
2600.0,2600.0,2600.0
991.0,4000.0,1956.4
4000.0,13300.0,8600.0
620.0,761.0,690.5
64500.0,210300.0,137400.0
1000.0,5500.0,3275.0
15700.0,15700.0,15700.0
918.0,918.0,918.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
0.0,0.0,0.0
464.0,43600.0,15954.6666667
1200.0,22100.0,7850.0
0.0,0.0,0.0
0.0,0.0,0.0
1500.0,22100.0,11800.0
15800.0,15800.0,15800.0
3300.0,3300.0,3300.0
592.0,6700.0,2218.4
1500.0,1500.0,1500.0
1000.0,1400.0,1166.66666667
115.0,1200.0,730.666666667
558.0,1500.0,1163.33333333
1200.0,2100.0,1650.0
1400.0,1400.0,1400.0
0.0,0.0,0.0
0.0,0.0,0.0
4800.0,4800.0,4800.0
6400.0,6400.0,6400.0
2100.0,2100.0,2100.0
2000.0,13900.0,6533.33333333
0.0,0.0,0.0
1600.0,2500.0,2050.0
5800.0,8500.0,7150.0
4700.0,12800.0,8750.0
1200.0,1200.0,1200.0
2000.0,9400.0,4600.0
1000.0,3500.0,1675.0
902.0,902.0,902.0
708.0,47100.0,23904.0
47100.0,47100.0,47100.0
3500.0,6200.0,5300.0
882.0,9400.0,3096.4
5800.0,5800.0,5800.0
1300.0,1300.0,1300.0
5800.0,5800.0,5800.0
2900.0,4800.0,3850.0
7200.0,11900.0,9550.0
14800.0,14800.0,14800.0
641.0,1600.0,1007.33333333
0.0,0.0,0.0
1100.0,1200.0,1133.33333333
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
10300.0,10300.0,10300.0
21900.0,98500.0,60200.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5600.0,5600.0,5600.0
1300.0,1300.0,1300.0
864.0,104100.0,16594.8571429
11400.0,11400.0,11400.0
3300.0,5600.0,4450.0
1900.0,42200.0,22050.0
7800.0,7800.0,7800.0
0.0,0.0,0.0
1200.0,4200.0,2125.0
485.0,3800.0,1694.0
1900.0,1900.0,1900.0
26900.0,26900.0,26900.0
829.0,1900.0,1243.0
4400.0,17900.0,11150.0
902.0,984.0,943.0
502.0,502.0,502.0
1400.0,3600.0,2400.0
0.0,0.0,0.0
4000.0,4000.0,4000.0
864.0,864.0,864.0
1100.0,38700.0,11650.0
724.0,735.0,729.5
49.0,5500.0,1626.0
4000.0,13300.0,8240.0
829.0,1400.0,1114.5
0.0,0.0,0.0
0.0,0.0,0.0
46100.0,46100.0,46100.0
882.0,3800.0,1894.0
831.0,831.0,831.0
1400.0,1400.0,1400.0
3300.0,3300.0,3300.0
1200.0,1200.0,1200.0
4200.0,4200.0,4200.0
0.0,0.0,0.0
17500.0,17500.0,17500.0
1900.0,1900.0,1900.0
857.0,1200.0,1010.33333333
2100.0,2100.0,2100.0
713.0,16900.0,4573.28571429
717.0,2200.0,1339.0
1200.0,1200.0,1200.0
1300.0,1300.0,1300.0
1200.0,1200.0,1200.0
6600.0,6600.0,6600.0
918.0,5500.0,2637.0
1100.0,1100.0,1100.0
829.0,7300.0,2046.71428571
0.0,0.0,0.0
0.0,0.0,0.0
893.0,16000.0,6697.66666667
708.0,984.0,846.0
753.0,753.0,753.0
0.0,0.0,0.0
2300.0,2300.0,2300.0
689.0,92600.0,25347.25
4200.0,4200.0,4200.0
0.0,0.0,0.0
530.0,530.0,530.0
1000.0,6600.0,4466.66666667
785.0,1100.0,950.0
925.0,1200.0,1062.5
1600.0,1600.0,1600.0
0.0,0.0,0.0
1600.0,8800.0,5200.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
6100.0,6100.0,6100.0
3100.0,29900.0,16500.0
4100.0,6600.0,5350.0
2900.0,2900.0,2900.0
9200.0,9200.0,9200.0
1400.0,1400.0,1400.0
29900.0,29900.0,29900.0
0.0,0.0,0.0
1200.0,1700.0,1450.0
1200.0,13300.0,3284.61538462
1800.0,5800.0,3133.33333333
1200.0,4300.0,2120.0
726.0,1700.0,1015.75
0.0,0.0,0.0
4700.0,8500.0,6966.66666667
1500.0,2900.0,2200.0
2900.0,9000.0,5950.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
0.0,0.0,0.0
940.0,4100.0,2146.66666667
602.0,5500.0,1966.25
829.0,1300.0,1026.0
1900.0,1900.0,1900.0
1700.0,1700.0,1700.0
1100.0,2300.0,1700.0
938.0,938.0,938.0
1400.0,7900.0,4650.0
7300.0,95100.0,51200.0
1300.0,5600.0,3050.0
6900.0,6900.0,6900.0
3400.0,3400.0,3400.0
2300.0,2300.0,2300.0
2900.0,3700.0,3300.0
415.0,8200.0,2361.25
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4700.0,4700.0,4700.0
381.0,381.0,381.0
1600.0,5900.0,3500.0
5800.0,6600.0,6066.66666667
4400.0,24900.0,14650.0
1400.0,10400.0,8025.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
2400.0,2400.0,2400.0
10000.0,10000.0,10000.0
7700.0,7700.0,7700.0
530.0,1200.0,943.333333333
996.0,2900.0,1624.0
2700.0,6600.0,4166.66666667
819.0,819.0,819.0
2400.0,2400.0,2400.0
1800.0,35800.0,15400.0
1100.0,2400.0,1750.0
2400.0,21400.0,10500.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
0.0,0.0,0.0
612.0,18200.0,9406.0
1900.0,1900.0,1900.0
11000.0,11000.0,11000.0
11700.0,11700.0,11700.0
895.0,932.0,913.5
1000.0,1000.0,1000.0
1000.0,1400.0,1200.0
1000.0,1000.0,1000.0
984.0,1700.0,1521.0
2800.0,2800.0,2800.0
890.0,890.0,890.0
660.0,660.0,660.0
788.0,6000.0,2497.0
802.0,1100.0,910.333333333
49.0,1300.0,783.0
722.0,722.0,722.0
1300.0,1300.0,1300.0
1500.0,1500.0,1500.0
787.0,24000.0,9262.33333333
8500.0,8500.0,8500.0
23100.0,23100.0,23100.0
15300.0,15300.0,15300.0
1000.0,1000.0,1000.0
6600.0,6600.0,6600.0
878.0,1800.0,1137.5
729.0,729.0,729.0
0.0,0.0,0.0
3400.0,21400.0,12400.0
4600.0,4600.0,4600.0
544.0,1700.0,1048.66666667
1200.0,2400.0,1600.0
2400.0,3500.0,2950.0
2200.0,2200.0,2200.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
95900.0,95900.0,95900.0
786.0,1300.0,1071.5
1400.0,1400.0,1400.0
1800.0,15000.0,5200.0
1300.0,92600.0,33366.6666667
0.0,0.0,0.0
1700.0,14500.0,7600.0
0.0,0.0,0.0
1200.0,233400.0,35628.5714286
1200.0,3100.0,2580.0
1400.0,11600.0,5500.0
7100.0,7100.0,7100.0
5300.0,5300.0,5300.0
498.0,498.0,498.0
1700.0,25900.0,10233.3333333
6600.0,7900.0,7250.0
994.0,994.0,994.0
681.0,6600.0,4097.625
1500.0,1500.0,1500.0
0.0,0.0,0.0
1600.0,1600.0,1600.0
1400.0,2300.0,1850.0
829.0,998.0,943.5
682.0,2100.0,1391.0
2500.0,3100.0,2800.0
852.0,11600.0,5017.33333333
1100.0,6300.0,3175.0
2100.0,2100.0,2100.0
2900.0,2900.0,2900.0
2700.0,6600.0,3780.0
0.0,0.0,0.0
5500.0,56000.0,30750.0
3900.0,3900.0,3900.0
29900.0,29900.0,29900.0
3500.0,3500.0,3500.0
13900.0,13900.0,13900.0
1700.0,1700.0,1700.0
689.0,2500.0,1598.16666667
0.0,0.0,0.0
0.0,0.0,0.0
10000.0,10000.0,10000.0
2200.0,6500.0,4766.66666667
891.0,6200.0,3545.5
0.0,0.0,0.0
0.0,0.0,0.0
8000.0,8000.0,8000.0
0.0,0.0,0.0
829.0,2200.0,1376.33333333
4300.0,4300.0,4300.0
690.0,8500.0,4595.0
841.0,841.0,841.0
1300.0,1800.0,1550.0
714.0,714.0,714.0
996.0,83300.0,18439.2
790.0,59400.0,17222.5
0.0,0.0,0.0
2700.0,2700.0,2700.0
1100.0,1100.0,1100.0
1300.0,5500.0,3400.0
1400.0,1400.0,1400.0
7400.0,7400.0,7400.0
994.0,21900.0,11447.0
1900.0,2900.0,2400.0
5100.0,10900.0,8000.0
858.0,1100.0,979.0
6300.0,6300.0,6300.0
10000.0,10000.0,10000.0
0.0,0.0,0.0
0.0,0.0,0.0
2700.0,6600.0,5220.0
1400.0,1400.0,1400.0
1700.0,15000.0,8350.0
1600.0,15000.0,6200.0
0.0,0.0,0.0
1200.0,4400.0,2500.0
1200.0,3100.0,2150.0
0.0,0.0,0.0
2500.0,5900.0,4200.0
1100.0,67500.0,20600.0
3500.0,7800.0,5200.0
1200.0,3100.0,2625.0
850.0,3100.0,1975.0
1900.0,45900.0,23900.0
3700.0,3700.0,3700.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
1100.0,3400.0,2600.0
2500.0,2500.0,2500.0
1400.0,1400.0,1400.0
977.0,1900.0,1469.25
1400.0,1400.0,1400.0
489.0,47800.0,24144.5
808.0,1900.0,1369.33333333
2000.0,3000.0,2566.66666667
5400.0,5400.0,5400.0
1400.0,1400.0,1400.0
1000.0,1000.0,1000.0
3800.0,3800.0,3800.0
0.0,0.0,0.0
740.0,1000.0,900.0
974.0,974.0,974.0
813.0,5100.0,2528.25
2200.0,2200.0,2200.0
1000.0,9500.0,3785.71428571
2500.0,3700.0,3100.0
2500.0,2500.0,2500.0
717.0,717.0,717.0
2700.0,2700.0,2700.0
1600.0,1600.0,1600.0
45100.0,45100.0,45100.0
0.0,0.0,0.0
1800.0,1800.0,1800.0
1100.0,1800.0,1450.0
13900.0,13900.0,13900.0
1900.0,1900.0,1900.0
1900.0,36700.0,14333.3333333
0.0,0.0,0.0
10000.0,10000.0,10000.0
1000.0,1100.0,1033.33333333
4300.0,9900.0,6333.33333333
2400.0,95900.0,49150.0
7800.0,7800.0,7800.0
0.0,0.0,0.0
8000.0,8000.0,8000.0
491.0,2400.0,1497.0
3600.0,3600.0,3600.0
509.0,2100.0,1304.5
1000.0,2900.0,1866.66666667
1100.0,2700.0,1525.0
4300.0,4300.0,4300.0
1400.0,1400.0,1400.0
0.0,0.0,0.0
7400.0,7400.0,7400.0
4800.0,24900.0,14850.0
1400.0,2300.0,1850.0
984.0,984.0,984.0
4100.0,4200.0,4150.0
22100.0,22100.0,22100.0
701.0,1900.0,1500.33333333
4000.0,4000.0,4000.0
3700.0,3700.0,3700.0
2900.0,2900.0,2900.0
1200.0,143100.0,72150.0
15200.0,34100.0,24650.0
763.0,40600.0,7953.75
1400.0,2500.0,1950.0
1900.0,1900.0,1900.0
5900.0,5900.0,5900.0
1600.0,1600.0,1600.0
2200.0,5400.0,3800.0
629.0,2900.0,1857.25
0.0,0.0,0.0
1100.0,1100.0,1100.0
602.0,10600.0,2946.57142857
1100.0,1100.0,1100.0
2200.0,2200.0,2200.0
2200.0,23700.0,12950.0
682.0,6900.0,3260.66666667
3100.0,3100.0,3100.0
1100.0,2400.0,1625.0
910.0,3600.0,1718.33333333
0.0,0.0,0.0
1300.0,4700.0,3000.0
16300.0,16300.0,16300.0
786.0,786.0,786.0
0.0,0.0,0.0
5200.0,5200.0,5200.0
1100.0,16300.0,7466.66666667
2700.0,6600.0,4300.0
0.0,0.0,0.0
923.0,998.0,960.5
984.0,3200.0,1722.66666667
871.0,7800.0,4335.5
2400.0,11100.0,6750.0
627.0,1500.0,1063.5
714.0,1300.0,1007.0
976.0,48000.0,32325.3333333
18000.0,18000.0,18000.0
11400.0,67300.0,39350.0
0.0,0.0,0.0
0.0,0.0,0.0
515.0,9200.0,2908.5
0.0,0.0,0.0
540.0,1300.0,868.0
0.0,0.0,0.0
822.0,1400.0,1111.0
1100.0,1100.0,1100.0
1300.0,2200.0,1750.0
1000.0,1000.0,1000.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
661.0,3900.0,2287.0
1100.0,1100.0,1100.0
0.0,0.0,0.0
473.0,1100.0,939.0
2000.0,2000.0,2000.0
4700.0,8200.0,6450.0
1500.0,1500.0,1500.0
738.0,738.0,738.0
1800.0,9500.0,4866.66666667
1700.0,8800.0,4700.0
810.0,48000.0,14402.0
810.0,4700.0,3252.5
954.0,18000.0,6550.8
930.0,18000.0,8571.66666667
2500.0,48000.0,17733.3333333
810.0,18000.0,6502.5
635.0,16900.0,6445.0
902.0,1100.0,1001.0
2500.0,3100.0,2800.0
3700.0,3700.0,3700.0
0.0,0.0,0.0
0.0,0.0,0.0
27500.0,27500.0,27500.0
1100.0,1100.0,1100.0
3200.0,3200.0,3200.0
1200.0,1300.0,1233.33333333
2700.0,2700.0,2700.0
826.0,18200.0,6775.33333333
0.0,0.0,0.0
1400.0,2500.0,1950.0
2000.0,2000.0,2000.0
10000.0,10000.0,10000.0
1300.0,2200.0,1750.0
1100.0,1100.0,1100.0
1000.0,1200.0,1100.0
0.0,0.0,0.0
7600.0,7600.0,7600.0
95100.0,95100.0,95100.0
6200.0,6200.0,6200.0
2300.0,2300.0,2300.0
1100.0,1100.0,1100.0
724.0,1900.0,1080.75
3500.0,3500.0,3500.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
0.0,0.0,0.0
699.0,1300.0,999.5
185.0,21500.0,5177.0
1500.0,1700.0,1600.0
4300.0,4300.0,4300.0
878.0,878.0,878.0
0.0,0.0,0.0
1800.0,21400.0,11600.0
0.0,0.0,0.0
810.0,48000.0,11356.6666667
2100.0,2100.0,2100.0
1100.0,35500.0,11225.0
1000.0,1000.0,1000.0
41700.0,41700.0,41700.0
1400.0,1600.0,1466.66666667
977.0,2500.0,1715.4
2300.0,53200.0,27750.0
930.0,13900.0,3606.0
678.0,9200.0,2850.52941176
810.0,18000.0,7836.66666667
1900.0,2200.0,2050.0
2300.0,2300.0,2300.0
0.0,0.0,0.0
6400.0,6400.0,6400.0
7800.0,7800.0,7800.0
853.0,1000.0,926.5
7100.0,7100.0,7100.0
1000.0,4700.0,2533.33333333
536.0,26200.0,9245.33333333
1300.0,1300.0,1300.0
1400.0,7900.0,4825.0
0.0,0.0,0.0
2900.0,2900.0,2900.0
3100.0,4300.0,3700.0
0.0,0.0,0.0
3900.0,3900.0,3900.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
1800.0,6300.0,4050.0
818.0,818.0,818.0
0.0,0.0,0.0
0.0,0.0,0.0
3100.0,12800.0,6333.33333333
738.0,10900.0,5819.0
810.0,48000.0,27403.3333333
716.0,9500.0,4141.11111111
973.0,48000.0,24486.5
1900.0,4700.0,3300.0
530.0,10600.0,2087.125
1300.0,1300.0,1300.0
2100.0,2100.0,2100.0
3900.0,3900.0,3900.0
1200.0,1200.0,1200.0
5700.0,5700.0,5700.0
2400.0,2400.0,2400.0
0.0,0.0,0.0
1400.0,6700.0,4133.33333333
1100.0,3600.0,2066.66666667
742.0,17700.0,5460.5
2900.0,20500.0,11700.0
1200.0,1200.0,1200.0
2900.0,2900.0,2900.0
1600.0,38000.0,19800.0
795.0,40600.0,8482.42857143
474.0,1900.0,878.5
515.0,1900.0,1207.5
1000.0,1000.0,1000.0
1100.0,1100.0,1100.0
100.0,1100.0,600.0
29900.0,29900.0,29900.0
961.0,1800.0,1380.5
691.0,10000.0,5345.5
0.0,0.0,0.0
1100.0,3000.0,2050.0
544.0,544.0,544.0
930.0,2200.0,1476.66666667
1300.0,1300.0,1300.0
1700.0,1700.0,1700.0
2600.0,2600.0,2600.0
16000.0,16000.0,16000.0
870.0,4600.0,2735.0
1500.0,2500.0,2000.0
873.0,1100.0,986.5
1100.0,1100.0,1100.0
2600.0,2600.0,2600.0
795.0,40600.0,8070.71428571
4700.0,4700.0,4700.0
1000.0,3300.0,1800.0
0.0,0.0,0.0
1700.0,3100.0,2300.0
1700.0,2000.0,1866.66666667
0.0,0.0,0.0
857.0,857.0,857.0
16300.0,21900.0,19100.0
18500.0,18500.0,18500.0
2000.0,3800.0,2900.0
961.0,1400.0,1180.5
1600.0,1600.0,1600.0
871.0,1900.0,1390.33333333
795.0,10600.0,4619.0
1000.0,8100.0,3200.0
0.0,0.0,0.0
36600.0,36600.0,36600.0
0.0,0.0,0.0
447.0,1000.0,723.5
2100.0,13400.0,7750.0
1800.0,1800.0,1800.0
1200.0,1400.0,1333.33333333
2400.0,2400.0,2400.0
1200.0,1200.0,1200.0
656.0,18500.0,9578.0
983.0,983.0,983.0
2900.0,2900.0,2900.0
18500.0,18500.0,18500.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
593.0,2300.0,1446.5
682.0,946.0,814.0
7700.0,7700.0,7700.0
503.0,503.0,503.0
4100.0,4100.0,4100.0
1100.0,8100.0,4600.0
1400.0,33100.0,17250.0
1100.0,1100.0,1100.0
1600.0,2200.0,1900.0
2900.0,5400.0,4150.0
0.0,0.0,0.0
68300.0,68300.0,68300.0
1200.0,6200.0,4533.33333333
38000.0,38000.0,38000.0
1100.0,1600.0,1350.0
479.0,40600.0,8648.6
49.0,4500.0,2382.0
479.0,5500.0,1816.27272727
2000.0,3800.0,2900.0
2000.0,3800.0,2900.0
3800.0,3800.0,3800.0
1100.0,2000.0,1550.0
1100.0,1100.0,1100.0
100.0,1500.0,973.5
4200.0,4200.0,4200.0
57100.0,57100.0,57100.0
3600.0,3600.0,3600.0
4800.0,18500.0,11650.0
8900.0,8900.0,8900.0
77200.0,77200.0,77200.0
1800.0,2800.0,2300.0
2200.0,2200.0,2200.0
1000.0,1000.0,1000.0
1700.0,1700.0,1700.0
1700.0,2200.0,2033.33333333
5700.0,5700.0,5700.0
2200.0,4700.0,3450.0
545.0,545.0,545.0
1900.0,6200.0,4050.0
381.0,381.0,381.0
0.0,0.0,0.0
3800.0,7100.0,5100.0
1200.0,1200.0,1200.0
546.0,111300.0,17010.25
3600.0,3600.0,3600.0
37900.0,37900.0,37900.0
0.0,0.0,0.0
961.0,961.0,961.0
801.0,801.0,801.0
768.0,1500.0,1156.0
1100.0,5700.0,3116.66666667
954.0,1200.0,1077.0
5300.0,5300.0,5300.0
1300.0,13000.0,7150.0
738.0,738.0,738.0
863.0,1500.0,1181.5
48000.0,48000.0,48000.0
762.0,1800.0,1187.33333333
468.0,468.0,468.0
6200.0,6200.0,6200.0
1100.0,1100.0,1100.0
11300.0,11300.0,11300.0
1300.0,1300.0,1300.0
545.0,2400.0,1472.5
0.0,0.0,0.0
1200.0,1200.0,1200.0
3500.0,3500.0,3500.0
2800.0,2800.0,2800.0
2500.0,3800.0,3150.0
1900.0,1900.0,1900.0
1200.0,1200.0,1200.0
2100.0,2100.0,2100.0
923.0,3100.0,1655.75
1700.0,1700.0,1700.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
1400.0,3800.0,2000.0
0.0,0.0,0.0
1600.0,4100.0,3080.0
3100.0,3100.0,3100.0
2800.0,2800.0,2800.0
776.0,776.0,776.0
2700.0,2700.0,2700.0
741.0,741.0,741.0
1600.0,98700.0,34600.0
801.0,4100.0,2084.5
6800.0,35300.0,21050.0
801.0,4200.0,2725.25
670.0,670.0,670.0
15700.0,15700.0,15700.0
1200.0,1200.0,1200.0
3100.0,8100.0,5600.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
0.0,0.0,0.0
1800.0,56500.0,32975.0
786.0,2100.0,1443.0
745.0,3800.0,1915.0
843.0,10500.0,5671.5
0.0,0.0,0.0
1800.0,1800.0,1800.0
1700.0,10500.0,6975.0
1300.0,110200.0,55750.0
1100.0,5000.0,2325.0
1400.0,3800.0,2400.0
3200.0,3800.0,3500.0
10000.0,10000.0,10000.0
671.0,5000.0,2114.2
2700.0,2700.0,2700.0
3100.0,3100.0,3100.0
1400.0,1400.0,1400.0
3100.0,56500.0,29800.0
3500.0,3500.0,3500.0
10000.0,10000.0,10000.0
2200.0,2200.0,2200.0
3700.0,3700.0,3700.0
2000.0,2000.0,2000.0
10000.0,10000.0,10000.0
1000.0,4700.0,2633.33333333
0.0,0.0,0.0
934.0,2000.0,1578.0
954.0,7900.0,3730.8
1200.0,10900.0,3775.0
62000.0,62000.0,62000.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
7600.0,7600.0,7600.0
977.0,1900.0,1415.4
35500.0,35500.0,35500.0
764.0,5900.0,3332.0
1800.0,1800.0,1800.0
0.0,0.0,0.0
2500.0,2500.0,2500.0
45100.0,45100.0,45100.0
884.0,4500.0,1876.8
882.0,2400.0,1641.0
0.0,0.0,0.0
1800.0,3100.0,2450.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
3500.0,28200.0,15850.0
884.0,5500.0,2971.0
3900.0,3900.0,3900.0
7100.0,7100.0,7100.0
0.0,0.0,0.0
3900.0,13900.0,8900.0
669.0,1100.0,822.333333333
36100.0,36100.0,36100.0
1400.0,1400.0,1400.0
1900.0,1900.0,1900.0
980.0,1400.0,1190.0
2600.0,8800.0,5700.0
45100.0,45100.0,45100.0
1700.0,2000.0,1850.0
1200.0,1200.0,1200.0
500.0,1700.0,1100.0
1700.0,2500.0,2100.0
1700.0,1700.0,1700.0
1100.0,5400.0,3250.0
727.0,727.0,727.0
1100.0,1100.0,1100.0
7600.0,46300.0,26950.0
1900.0,48000.0,12840.0
17500.0,17500.0,17500.0
711.0,711.0,711.0
16200.0,16200.0,16200.0
8200.0,8200.0,8200.0
5900.0,5900.0,5900.0
2900.0,18000.0,7350.0
642.0,1100.0,835.75
682.0,682.0,682.0
682.0,682.0,682.0
2000.0,5300.0,2950.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
1600.0,1600.0,1600.0
2100.0,3500.0,2800.0
2900.0,46300.0,17400.0
2300.0,3900.0,3100.0
1700.0,1700.0,1700.0
852.0,5300.0,2387.6
783.0,27500.0,14141.5
3100.0,3100.0,3100.0
508.0,916.0,712.0
980.0,980.0,980.0
1900.0,1900.0,1900.0
1200.0,1400.0,1300.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
3400.0,3600.0,3500.0
0.0,0.0,0.0
9500.0,9500.0,9500.0
3700.0,3700.0,3700.0
1200.0,3000.0,2060.0
2100.0,2100.0,2100.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2200.0,4700.0,3450.0
725.0,725.0,725.0
2700.0,2700.0,2700.0
0.0,0.0,0.0
0.0,0.0,0.0
5400.0,5400.0,5400.0
29200.0,29200.0,29200.0
2000.0,2000.0,2000.0
2300.0,2300.0,2300.0
693.0,693.0,693.0
725.0,62000.0,21608.3333333
0.0,0.0,0.0
0.0,0.0,0.0
2500.0,2500.0,2500.0
480.0,2100.0,1101.66666667
1400.0,6900.0,4766.66666667
783.0,16900.0,6627.66666667
8200.0,8200.0,8200.0
2200.0,2200.0,2200.0
12200.0,12200.0,12200.0
1500.0,1500.0,1500.0
1200.0,17200.0,5550.0
1700.0,21900.0,6460.0
0.0,0.0,0.0
10000.0,10000.0,10000.0
549.0,2700.0,1624.5
823.0,823.0,823.0
2600.0,2600.0,2600.0
2500.0,3800.0,3150.0
1400.0,1400.0,1400.0
1200.0,10900.0,6050.0
1300.0,1300.0,1300.0
18300.0,18300.0,18300.0
29900.0,29900.0,29900.0
2800.0,5100.0,3950.0
581.0,6800.0,2167.75
0.0,0.0,0.0
1400.0,1400.0,1400.0
2100.0,6300.0,4200.0
1900.0,10000.0,6266.66666667
4500.0,4500.0,4500.0
3400.0,5100.0,4250.0
3800.0,3800.0,3800.0
480.0,1300.0,753.333333333
0.0,0.0,0.0
1200.0,1200.0,1200.0
1200.0,2200.0,1666.66666667
3600.0,27800.0,15700.0
0.0,0.0,0.0
565.0,10000.0,3826.66666667
1900.0,9400.0,3980.0
2400.0,7500.0,4325.0
1600.0,10100.0,4990.90909091
3900.0,16700.0,10300.0
1500.0,3900.0,2533.33333333
1700.0,17600.0,6512.5
0.0,0.0,0.0
1800.0,1800.0,1800.0
0.0,0.0,0.0
0.0,0.0,0.0
7600.0,7600.0,7600.0
755.0,2100.0,1625.83333333
7600.0,7600.0,7600.0
1900.0,4700.0,2933.33333333
0.0,0.0,0.0
461.0,10000.0,5230.5
1600.0,13800.0,6100.0
2600.0,2600.0,2600.0
3900.0,3900.0,3900.0
16600.0,16600.0,16600.0
1100.0,2700.0,1900.0
1300.0,5400.0,2583.33333333
1600.0,5400.0,3500.0
955.0,22800.0,11877.5
1100.0,17900.0,6700.0
1200.0,1200.0,1200.0
4200.0,56500.0,26433.3333333
795.0,10600.0,3074.85714286
367.0,1100.0,568.6
3000.0,3000.0,3000.0
2300.0,2300.0,2300.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
1100.0,62000.0,31550.0
2200.0,16700.0,7666.66666667
5200.0,5200.0,5200.0
8200.0,9200.0,8700.0
0.0,0.0,0.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
6700.0,30600.0,18650.0
0.0,0.0,0.0
6100.0,6100.0,6100.0
0.0,0.0,0.0
12900.0,12900.0,12900.0
973.0,973.0,973.0
1300.0,1300.0,1300.0
1400.0,1400.0,1400.0
7600.0,7600.0,7600.0
9900.0,9900.0,9900.0
944.0,2700.0,1648.0
0.0,0.0,0.0
873.0,2800.0,1834.6
